entity,ean,description,gtin,width,height,length,net_weight,gross_weight,created_at,updated_at,release_date,price,avg_price,max_price,min_price,gtins[0].gtin,gtins[0].commercial_unit.type_packaging,gtins[0].commercial_unit.quantity_packaging,gtins[0].commercial_unit.ballast,gtins[0].commercial_unit.layer,origin,barcode_image,api_status,thumbnail,brand.name,brand.picture,ncm.code,ncm.description,ncm.full_description,ncm.ex,gtins[1].gtin,gtins[1].commercial_unit.type_packaging,gtins[1].commercial_unit.quantity_packaging,gtins[1].commercial_unit.ballast,gtins[1].commercial_unit.layer,category.id,category.description,category.parent_id,cest.id,cest.code,cest.description,cest.parent_id,gtins[2].gtin,gtins[2].commercial_unit.type_packaging,gtins[2].commercial_unit.quantity_packaging,gtins[2].commercial_unit.ballast,gtins[2].commercial_unit.layer
Ar Condicionado,7899963919749,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Ar Condicionado,7899963919756,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Ar Condicionado,7899968302096,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Ar Condicionado,7900163014667,SPLIT HQ HW 9K 220 1 F IN VIHT9KCO3S2S13,7900163014667,,,,,,2026-01-09T08:11:11.000-03:00,2026-01-09T08:11:11.000-03:00,,,,0,0,7900163014667,Unidade,1,,,COSMOS,https://cosmos.bluesoft.com.br/products/barcode/7BA31CA84B7D37203F7BEBDC8D576088.png,,,,,,,,,,,,,,,,,,,,,,,,,
Ar Condicionado,7900163014674,AR CONDICIONADO SPLIT HQ HI WALL INVERTER 12 000 BTU H FRIO MONOFASICO BRANCO VIHT12KCO3S2S13 220V,7900163014674,,,,,,2025-12-14T04:42:17.000-03:00,2025-12-14T04:42:17.000-03:00,,,,0,0,7900163014674,Unidade,1,,,COSMOS,https://cosmos.bluesoft.com.br/products/barcode/7BA31CA84B7D372024B18E7B4878BC42.png,,,,,,,,,,,,,,,,,,,,,,,,,
Ar Condicionado,7900163014711,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Ar Condicionado,7900163022556,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Ar Condicionado,7908198003663,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Ar Condicionado,7908198004028,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Ar Condicionado,7908247772892,SUTIA FASHION BASE FRANZIDO RENDA ELASTICA BLUSH M/42,7908247772892,,,,,,2023-09-27T11:20:53.000-03:00,2023-09-27T11:20:54.000-03:00,,,,0,0,7908247772892,Pacote,1,,,COSMOS,https://cosmos.bluesoft.com.br/products/barcode/221BAD4A04675EF39618878F168F6C16.png,,,,,62121000,Sutiãs e bustiês (sutiãs de cós alto*),"Vestuário e seus acessórios, exceto de malha - Sutiãs, cintas, espartilhos, suspensórios, ligas e artigos semelhantes, e suas partes, mesmo de malha. - Sutiãs e bustiês (sutiãs de cós alto*)",,,,,,,,,,,,,,,,,,
Ar Condicionado,7908247778467,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Ar Condicionado,7908247778481,SUTIA PUSH UP BOJO LUA FECHO FRENTE LISO CRISTAL P/40,7908247778481,,,,,,2023-08-06T01:47:34.000-03:00,2023-08-06T01:47:35.000-03:00,,,,0,0,7908247778481,Pacote,1,,,COSMOS,https://cosmos.bluesoft.com.br/products/barcode/221BAD4A04675EF3EA2EE02412B9C5A0.png,,,,,62121000,Sutiãs e bustiês (sutiãs de cós alto*),"Vestuário e seus acessórios, exceto de malha - Sutiãs, cintas, espartilhos, suspensórios, ligas e artigos semelhantes, e suas partes, mesmo de malha. - Sutiãs e bustiês (sutiãs de cós alto*)",,,,,,,,,,,,,,,,,,
Ar Condicionado,7908247778498,SUTIA PUSH UP BOJO LUA FECHO FRENTE LISO CRISTAL M/42,7908247778498,,,,,,2023-07-26T19:08:08.000-03:00,2023-07-26T19:08:09.000-03:00,,,,0,0,7908247778498,Unidade,1,,,COSMOS,https://cosmos.bluesoft.com.br/products/barcode/221BAD4A04675EF3B51E37C6F50BE2F8.png,,,,,62121000,Sutiãs e bustiês (sutiãs de cós alto*),"Vestuário e seus acessórios, exceto de malha - Sutiãs, cintas, espartilhos, suspensórios, ligas e artigos semelhantes, e suas partes, mesmo de malha. - Sutiãs e bustiês (sutiãs de cós alto*)",,,,,,,,,,,,,,,,,,
Ar Condicionado,7908247778528,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Ar Condicionado,7908247778535,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Ar Condicionado,7908247778573,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Ar Condicionado,7908293000673,SPLIT TCL TAC09CHSA1 9K Q F,7908293000673,,,,,,2023-09-24T12:29:01.000-03:00,2023-09-24T12:29:02.000-03:00,,,,0,0,7908293000673,Unidade,1,,,COSMOS,https://cosmos.bluesoft.com.br/products/barcode/1FABF9B1FCD9C74E05A572C495192917.png,,,,,,,,,,,,,,,,,,,,,,,,,
Ar Condicionado,7908293000697,AR CONDIC QUEN FRIO BRANCO 220V,7908293000697,,,,,,2023-05-07T10:14:37.000-03:00,2023-06-10T06:19:13.000-03:00,,,,0,0,7908293000697,Unidade,1,,,COSMOS,https://cosmos.bluesoft.com.br/products/barcode/1FABF9B1FCD9C74E31324B5F6B4F19D6.png,,,,,,,,,,,,,,,,,,,,,,,,,
Ar Condicionado,7908293001137,UNIDADE INTERNA SPLIT HW 18 KBTUS INVERTER SO FRIO 220V TCL T PRO 2 0 R32 TAC18CTG2INT,7908293001137,,,,,,2026-01-01T07:26:43.000-03:00,2026-01-01T07:26:44.000-03:00,,,,0,0,7908293001137,Unidade,1,,,COSMOS,https://cosmos.bluesoft.com.br/products/barcode/1FABF9B1FCD9C74E8CD59347F56EC65F.png,,,,,,,,,,,,,,,,,,,,,,,,,
Ar Condicionado,7908293001229,COND HW INV TPRO 2 FR 9K 220V - TCL - TAC-09CTG2-INV/O,7908293001229,,,,,,2025-06-09T19:01:49.000-03:00,2026-05-08T01:29:45.000-03:00,,,,0,0,7908293001229,Unidade,1,,,COSMOS,https://cosmos.bluesoft.com.br/products/barcode/1FABF9B1FCD9C74E3415FF7DC6D02C76.png,,,,,84151011,Do tipo split-system (sistema com elementos separados),"Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes - Máquinas e aparelhos de arcondicionado contendo um ventilador motorizado e dispositivos próprios para modificar a temperatura e a umidade, incluídos as máquinas e aparelhos em que a umidade não seja regulável separadamente - Dos tipos utilizados em paredes ou janelas, formando um corpo único ou do tipo ""splitsystem"" (sistema com elementos separados) - Com capacidade inferior ou igual a 30.000 frigorias/hora - Do tipo split-system (sistema com elementos separados)",,,,,,,,,,,,,,,,,,
Ar Condicionado,7908293001441,SPLIT TCL INVERTER DE JANELA PAREDE SYSTEM 9000 BTU H 09KCO IN TAC 09CSGV 220V,7908293001441,,,,,,2025-09-07T12:01:55.000-03:00,2026-03-12T17:51:50.000-03:00,,,,0,0,7908293001441,Unidade,1,,,COSMOS,https://cosmos.bluesoft.com.br/products/barcode/1FABF9B1FCD9C74E9FF549706A2EF679.png,,,,,,,,,,,,,,,,,,,,,,,,,
Ar Condicionado,7908293001465,COND AR SPLIT TCL INVERTER 12000 BTU/H TAC-12CSGV-INV,7908293001465,,,,,,2025-03-18T21:15:10.000-03:00,2025-11-02T06:37:29.000-03:00,,,,0,0,7908293001465,Unidade,1,,,COSMOS,https://cosmos.bluesoft.com.br/products/barcode/1FABF9B1FCD9C74EDC17436AB8D80FAA.png,,https://cdn-cosmos.bluesoft.com.br/products/7908293001465,,,84151011,Do tipo split-system (sistema com elementos separados),"Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes - Máquinas e aparelhos de arcondicionado contendo um ventilador motorizado e dispositivos próprios para modificar a temperatura e a umidade, incluídos as máquinas e aparelhos em que a umidade não seja regulável separadamente - Dos tipos utilizados em paredes ou janelas, formando um corpo único ou do tipo ""splitsystem"" (sistema com elementos separados) - Com capacidade inferior ou igual a 30.000 frigorias/hora - Do tipo split-system (sistema com elementos separados)",,,,,,,,,,,,,,,,,,
Ar Condicionado,7908293001502,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Ar Condicionado,7908293001571,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Ar Condicionado,7908293001618,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Ar Condicionado,7908293001755,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Ar Condicionado,7908293001854,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Ar Condicionado,7908293001892,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Ar Condicionado,7908412504372,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Ar Condicionado,7908412505812,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Ar Condicionado,7908412506864,EVAPORADORA MULTI SPLIT INVERTER ELGIN HW R 32 WIFI 9000 BTUS 45MTQI09C2WB 20458,7908412506864,,,,,,2026-01-14T10:14:37.000-03:00,2026-01-14T10:14:38.000-03:00,,,,0,0,7908412506864,Unidade,1,,,COSMOS,https://cosmos.bluesoft.com.br/products/barcode/C42806A47624B1FEDC906B79BB953AB5.png,,,,,,,,,,,,,,,,,,,,,,,,,
Ar Condicionado,7908412508004,AR COND ELGIN ECO INVERTER 24000 BTUS EXT,7908412508004,,,,,,2024-02-11T18:22:57.000-03:00,2024-02-11T18:22:58.000-03:00,,,,0,0,7908412508004,Unidade,1,,,COSMOS,https://cosmos.bluesoft.com.br/products/barcode/C42806A47624B1FE8AA8CF8414A73040.png,,,,,,,,,,,,,,,,,,,,,,,,,
Ar Condicionado,7908412508028,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Ar Condicionado,7908412511714,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Ar Condicionado,7908412512001,UNID COND ELGIN 45HIFE09 9000BTU INV,7908412512001,,,,,,2025-09-07T12:44:12.000-03:00,2026-01-04T13:27:06.000-03:00,,,,0,0,7908412512001,Unidade,1,,,COSMOS,https://cosmos.bluesoft.com.br/products/barcode/C42806A47624B1FE995AE7A7F49CBE9F.png,,,,,84151011,Do tipo split-system (sistema com elementos separados),"Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes - Máquinas e aparelhos de arcondicionado contendo um ventilador motorizado e dispositivos próprios para modificar a temperatura e a umidade, incluídos as máquinas e aparelhos em que a umidade não seja regulável separadamente - Dos tipos utilizados em paredes ou janelas, formando um corpo único ou do tipo ""splitsystem"" (sistema com elementos separados) - Com capacidade inferior ou igual a 30.000 frigorias/hora - Do tipo split-system (sistema com elementos separados)",,,,,,,,,,,,,,,,,,
Ar Condicionado,7908412512278,UNID COND ELGIN 1800 INV 45HIFE18C2CA,7908412512278,,,,,,2025-09-07T13:11:05.000-03:00,2025-09-07T13:11:06.000-03:00,,,,0,0,7908412512278,Unidade,1,,,COSMOS,https://cosmos.bluesoft.com.br/products/barcode/C42806A47624B1FE89E29C646746931B.png,,,,,,,,,,,,,,,,,,,,,,,,,
Ar Condicionado,7908412512285,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Ar Condicionado,7908412512339,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Ar Condicionado,7908412512438,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Ar Condicionado,7908412518706,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Ar Condicionado,7908412520136,KOQI12C2WA - EVAPORADORA K7 1V INVERTER ELGIN 12000 QUENTE E FRIO 220V ONE AIR R32,7908412520136,,,,,,2026-09-14T08:50:02.000-03:00,2026-09-14T08:50:03.000-03:00,,,,0,0,7908412520136,Unidade,1,,,COSMOS,https://cosmos.bluesoft.com.br/products/barcode/C42806A47624B1FEE5CBE4F4EB40D4EE.png,,,,,84158290,Outros,"Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes - Máquinas e aparelhos de ar-condicionado que contenham um ventilador motorizado e dispositivos próprios para modificar a temperatura e a umidade, incluindo as máquinas e aparelhos em que a umidade não seja regulável separadamente. - Outros: - Outros, com dispositivo de refrigeração - Outros",,,,,,,,,,,,,,,,,,
Ar Condicionado,7908412521553,AR COND 18000 ECO INV II QF EVAP 220V ELGIN,7908412521553,,,,,,2025-09-07T13:11:00.000-03:00,2025-09-07T13:11:01.000-03:00,,,,0,0,7908412521553,Unidade,1,,,COSMOS,https://cosmos.bluesoft.com.br/products/barcode/C42806A47624B1FE536406A23D935509.png,,,,,,,,,,,,,,,,,,,,,,,,,
Ar Condicionado,7908412534201,EVAPORADORA ELGIN INVERTER 9000 BTUS 220V WIFI,7908412534201,,,,,,2025-08-05T10:28:01.000-03:00,2026-02-24T20:04:40.000-03:00,,,,0,0,7908412534201,Unidade,1,,,COSMOS,https://cosmos.bluesoft.com.br/products/barcode/C42806A47624B1FEBB2675E29FEA4BBD.png,,https://cdn-cosmos.bluesoft.com.br/products/7908412534201,,,84151011,Do tipo split-system (sistema com elementos separados),"Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes - Máquinas e aparelhos de arcondicionado contendo um ventilador motorizado e dispositivos próprios para modificar a temperatura e a umidade, incluídos as máquinas e aparelhos em que a umidade não seja regulável separadamente - Dos tipos utilizados em paredes ou janelas, formando um corpo único ou do tipo ""splitsystem"" (sistema com elementos separados) - Com capacidade inferior ou igual a 30.000 frigorias/hora - Do tipo split-system (sistema com elementos separados)",,,,,,,,,,,,,,,,,,
Ar Condicionado,7908412534232,EVAP SPLIT ECO INVERTER 9K QF 220V DE79681 POR74900,7908412534232,,,,,,2025-09-25T17:54:40.000-03:00,2025-09-25T17:54:41.000-03:00,,,,0,0,7908412534232,Unidade,1,,,COSMOS,https://cosmos.bluesoft.com.br/products/barcode/C42806A47624B1FE91EE12CB2552F291.png,,,,,,,,,,,,,,,,,,,,,,,,,
Ar Condicionado,7908412543562,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Ar Condicionado,7908412547805,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Ar Condicionado,7908412553936,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Ar Condicionado,7908412558061,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Ar Condicionado,7908786400140,UNIDADE INTERNA SPLIT HW ON OFF SO FRIO MASTER CONFORT R410 EOS EASM18000FI EASM18000FI,7908786400140,,,,,,2025-09-11T08:52:36.000-03:00,2025-09-11T08:52:37.000-03:00,,,,0,0,7908786400140,Unidade,1,,,COSMOS,https://cosmos.bluesoft.com.br/products/barcode/6E828E0F8E57B553AC5D13D6F9259BC0.png,,,,,,,,,,,,,,,,,,,,,,,,,
Ar Condicionado,7908786400157,UNIDADE INTERNA SPLIT HW ON OFF SO FRIO MASTER CONFORT R410 EOS EASM24000FI EASM24000FI,7908786400157,,,,,,2025-09-07T14:14:58.000-03:00,2025-09-07T14:14:59.000-03:00,,,,0,0,7908786400157,Unidade,1,,,COSMOS,https://cosmos.bluesoft.com.br/products/barcode/6E828E0F8E57B55322847E583BD633E7.png,,,,,,,,,,,,,,,,,,,,,,,,,
Ar Condicionado,7908786400195,UNIDADE INTERNA SPLIT HW INVERTER SO FRIO MASTER INVERTER R32 EOS EASM12001IFI EASM12001IFI,7908786400195,,,,,,2025-09-07T14:28:58.000-03:00,2025-11-22T08:58:23.000-03:00,,,,0,0,7908786400195,Unidade,1,,,COSMOS,https://cosmos.bluesoft.com.br/products/barcode/6E828E0F8E57B553D8106B9BBA1F72E6.png,,,,,84151011,Do tipo split-system (sistema com elementos separados),"Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes - Máquinas e aparelhos de arcondicionado contendo um ventilador motorizado e dispositivos próprios para modificar a temperatura e a umidade, incluídos as máquinas e aparelhos em que a umidade não seja regulável separadamente - Dos tipos utilizados em paredes ou janelas, formando um corpo único ou do tipo ""splitsystem"" (sistema com elementos separados) - Com capacidade inferior ou igual a 30.000 frigorias/hora - Do tipo split-system (sistema com elementos separados)",,,,,,,,,,,,,,,,,,
Ar Condicionado,7908786400201,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Ar Condicionado,7908786400263,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Ar Condicionado,7908786405282,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Ar Condicionado,7908786406234,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Ar Condicionado,7909569411773,SPLIT 12000 ELECTROLUX UI12F/UE12F,7909569411773,,,,,,2023-12-17T17:02:15.000-03:00,2026-04-24T00:00:28.000-03:00,,,,0,0,7909569411773,Unidade,1,,,COSMOS,https://cosmos.bluesoft.com.br/products/barcode/9323792639B62A8AB175D6FB0F875DF7.png,,,,,,,,,,,,,,,,,,,,,,,,,
Ar Condicionado,7909569411988,COND ELECTROLUX COLOR HW 24K 220V F R32,7909569411988,,,,,,2025-09-16T23:05:01.000-03:00,2025-09-16T23:05:02.000-03:00,,,,0,0,7909569411988,Unidade,1,,,COSMOS,https://cosmos.bluesoft.com.br/products/barcode/9323792639B62A8A84ADEC14ADBE8806.png,,,,,,,,,,,,,,,,,,,,,,,,,
Ar Condicionado,7909569412084,CONDENSADORA ELECTROLUX ADAPT 9000BTU 220V,7909569412084,,,,,,2024-11-03T21:32:48.000-03:00,2026-07-16T21:44:41.000-03:00,,,,0,0,7909569412084,Unidade,1,,,COSMOS,https://cosmos.bluesoft.com.br/products/barcode/9323792639B62A8AE988E20F5FB1743B.png,,,,,84151011,Do tipo split-system (sistema com elementos separados),"Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes - Máquinas e aparelhos de arcondicionado contendo um ventilador motorizado e dispositivos próprios para modificar a temperatura e a umidade, incluídos as máquinas e aparelhos em que a umidade não seja regulável separadamente - Dos tipos utilizados em paredes ou janelas, formando um corpo único ou do tipo ""splitsystem"" (sistema com elementos separados) - Com capacidade inferior ou igual a 30.000 frigorias/hora - Do tipo split-system (sistema com elementos separados)",,,,,,,,,,,,,,,,,,
Ar Condicionado,7909569412114,COND ELECTROLUX COLOR HW 12K WIFI 220V QF INV R32,7909569412114,,,,,,2025-09-07T15:55:25.000-03:00,2025-09-07T15:55:26.000-03:00,,,,0,0,7909569412114,Unidade,1,,,COSMOS,https://cosmos.bluesoft.com.br/products/barcode/9323792639B62A8A80BEDDA8E6FFC4C8.png,,,,,,,,,,,,,,,,,,,,,,,,,
Ar Condicionado,7909569412268,EVAP SPLIT INV NEW 9K FR 220V,7909569412268,,,,,,2023-12-31T16:49:26.000-03:00,2026-06-30T23:59:50.000-03:00,,,,0,0,7909569412268,Unidade,1,,,COSMOS,https://cosmos.bluesoft.com.br/products/barcode/9323792639B62A8AC8916539B6484095.png,,,,,,,,,,,,,,,,,,,,,,,,,
Ar Condicionado,7909569412275,COND SPLIT INV NEW 9K FR 220V,7909569412275,,,,,,2023-12-31T16:49:49.000-03:00,2026-06-30T23:59:50.000-03:00,,,,0,0,7909569412275,Unidade,1,,,COSMOS,https://cosmos.bluesoft.com.br/products/barcode/9323792639B62A8A08657A7AA427970F.png,,,,,,,,,,,,,,,,,,,,,,,,,
Ar Condicionado,7909569412282,COND AR SPLIT INVER 9000BT EV JI09R COLOR ADAPT ELECTROLUX BRANCO 220V,7909569412282,,,,,,2023-12-25T19:47:36.000-03:00,2023-12-25T19:47:38.000-03:00,,,,0,0,7909569412282,Unidade,1,,,COSMOS,https://cosmos.bluesoft.com.br/products/barcode/9323792639B62A8AF0A46542D5C46414.png,,,,,,,,,,,,,,,,,,,,,,,,,
Ar Condicionado,7909569412343,UNID EVAP 18000BTUS ELECTROLUX JI18F INVERTER BR 220V,7909569412343,,,,,,2025-12-01T05:54:58.000-03:00,2025-12-01T05:54:59.000-03:00,,,,0,0,7909569412343,Unidade,1,,,COSMOS,https://cosmos.bluesoft.com.br/products/barcode/9323792639B62A8ACF986616AB83FCA9.png,,,,,,,,,,,,,,,,,,,,,,,,,
Ar Condicionado,7909569412381,SPLIT 24000 ELECTROLUX INV JI24F/JE24F,7909569412381,,,,,,2024-02-11T19:21:04.000-03:00,2024-02-11T19:21:06.000-03:00,,,,0,0,7909569412381,Unidade,1,,,COSMOS,https://cosmos.bluesoft.com.br/products/barcode/9323792639B62A8AD6C83E43708D2BCE.png,,,,,,,,,,,,,,,,,,,,,,,,,
Ar Condicionado,7909569490082,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Ar Condicionado,7909569490099,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
Ar Condicionado,8801643090616,,,,,,,,,,,,,,,,,,,,,,Não encontrado,,,,,,,,,,,,,,,,,,,,,,,,
